id,year,occ_id,occ_title,level,employment,emp_prse,hourly_mean,annual_mean,hourly_pct10,hourly_pct25,hourly_median,hourly_pct75,hourly_pct90,annual_pct10,annual_pct25,annual_median,annual_pct75,annual_pct90
3090,2016,21-1020,Social Workers,broad,"631,730",0.7,24.38,"50,710",13.84,17.25,22.54,29.62,37.75,"28,800","35,870","46,890","61,600","78,510"
3091,2016,21-1021,"Child, Family, and School Social Workers",detailed,"298,840",0.8,22.84,"47,510",13.37,16.46,20.79,27.28,36.13,"27,800","34,230","43,250","56,740","75,140"
3092,2016,21-1022,Healthcare Social Workers,detailed,"159,310",1.8,26.69,"55,510",15.74,20.01,25.85,31.66,38.47,"32,750","41,620","53,760","65,860","80,020"
3093,2016,21-1023,Mental Health and Substance Abuse Social Workers,detailed,"114,040",1.6,23.02,"47,880",12.85,15.98,20.53,27.22,35.89,"26,730","33,240","42,700","56,610","74,650"
3094,2016,21-1029,"Social Workers, All Other",detailed,"59,540",1.6,28.56,"59,410",16.15,20.73,28.96,36.07,40.96,"33,600","43,110","60,230","75,020","85,190"
3095,2016,21-1090,Miscellaneous Community and Social Service Specialists,broad,"649,470",0.7,19.84,"41,270",10.65,13.56,17.77,23.83,32.02,"22,150","28,210","36,970","49,570","66,610"
3096,2016,21-1091,Health Educators,detailed,"57,570",1.5,27.84,"57,900",14.62,18.58,25.51,35.12,46.02,"30,400","38,640","53,070","73,040","95,730"
3097,2016,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,"87,500",0.8,26.63,"55,380",16.17,19.01,24.12,32.41,42.76,"33,630","39,530","50,160","67,420","88,930"
3098,2016,21-1093,Social and Human Service Assistants,detailed,"360,650",1,16.41,"34,120",10,12.19,15.29,19.25,24.35,"20,800","25,350","31,810","40,030","50,640"
3099,2016,21-1094,Community Health Workers,detailed,"51,900",1.9,19.8,"41,170",11.36,14.17,17.95,23.72,30.71,"23,620","29,480","37,330","49,340","63,880"
3100,2016,21-1099,"Community and Social Service Specialists, All Other",detailed,"91,860",1.6,21.89,"45,540",12.09,15.96,20.73,26.86,34.16,"25,140","33,200","43,120","55,860","71,040"
3101,2016,21-2000,Religious Workers,minor,"78,160",1.5,22.42,"46,630",9.75,14.05,20.3,28.01,37.51,"20,290","29,230","42,220","58,250","78,020"
3102,2016,21-2010,Clergy,broad,"49,320",1.8,23.77,"49,450",11.45,15.77,21.99,29.15,38.03,"23,830","32,790","45,740","60,640","79,110"
3103,2016,21-2011,Clergy,detailed,"49,320",1.8,23.77,"49,450",11.45,15.77,21.99,29.15,38.03,"23,830","32,790","45,740","60,640","79,110"
3104,2016,21-2020,"Directors, Religious Activities and Education",broad,"20,590",3,21.56,"44,840",9.48,12.95,18.56,26.52,38.17,"19,710","26,930","38,610","55,170","79,380"
3105,2016,21-2021,"Directors, Religious Activities and Education",detailed,"20,590",3,21.56,"44,840",9.48,12.95,18.56,26.52,38.17,"19,710","26,930","38,610","55,170","79,380"
3106,2016,21-2090,Miscellaneous Religious Workers,broad,"8,250",6.3,16.49,"34,300",8.88,9.66,13.85,20.1,28.35,"18,470","20,080","28,820","41,800","58,970"
3107,2016,21-2099,"Religious Workers, All Other",detailed,"8,250",6.3,16.49,"34,300",8.88,9.66,13.85,20.1,28.35,"18,470","20,080","28,820","41,800","58,970"
3108,2016,23-0000,Legal Occupations,major,"1,075,520",0.5,50.95,"105,980",17.62,24.78,38.3,66.46,#,"36,650","51,530","79,650","138,240",#
3109,2016,23-1000,"Lawyers, Judges, and Related Workers",minor,"680,990",0.6,65.27,"135,760",26.01,36.05,55.31,81.81,#,"54,100","74,990","115,050","170,170",#
3110,2016,23-1010,Lawyers and Judicial Law Clerks,broad,"632,940",0.6,66.44,"138,190",26.67,36.56,55.89,83.78,#,"55,460","76,040","116,250","174,250",#
3111,2016,23-1011,Lawyers,detailed,"619,530",0.7,67.25,"139,880",27.36,37.3,56.81,84.89,#,"56,910","77,580","118,160","176,580",#
3112,2016,23-1012,Judicial Law Clerks,detailed,"13,410",1.4,28.77,"59,840",15.65,20.02,24.89,33.49,51.27,"32,550","41,650","51,760","69,660","106,640"
3113,2016,23-1020,"Judges, Magistrates, and Other Judicial Workers",broad,"48,050",0.9,49.88,"103,740",17.56,27.8,48.54,68.99,81.93,"36,530","57,830","100,960","143,490","170,410"
3114,2016,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,"14,540",0.4,45.79,"95,240",20.06,30.27,44.28,58.99,78.08,"41,730","62,950","92,110","122,700","162,400"
3115,2016,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,"6,300",5.6,34.97,"72,730",15.65,20.42,28.74,42.55,59.58,"32,550","42,480","59,770","88,510","123,930"
3116,2016,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,"27,210",0.8,55.51,"115,460",16.95,30.8,60.52,75.61,88.25,"35,250","64,070","125,880","157,270","183,570"
3117,2016,23-2000,Legal Support Workers,minor,"394,530",1,26.25,"54,590",14.59,18.18,23.83,30.95,41.04,"30,350","37,820","49,560","64,380","85,360"
3118,2016,23-2010,Paralegals and Legal Assistants,broad,"277,310",1.2,25.57,"53,180",14.94,18.38,23.8,30.6,38.59,"31,070","38,230","49,500","63,650","80,260"
3119,2016,23-2011,Paralegals and Legal Assistants,detailed,"277,310",1.2,25.57,"53,180",14.94,18.38,23.8,30.6,38.59,"31,070","38,230","49,500","63,650","80,260"
3120,2016,23-2090,Miscellaneous Legal Support Workers,broad,"117,220",2,27.86,"57,940",13.79,17.73,23.93,32.89,48.8,"28,680","36,870","49,780","68,420","101,500"
3121,2016,23-2091,Court Reporters,detailed,"17,700",3.4,27.37,"56,940",12.79,17.73,24.68,34.81,46.15,"26,610","36,870","51,320","72,400","95,990"
3122,2016,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,"54,560",3.8,24.75,"51,490",13.28,16.73,22.02,29.1,39.33,"27,620","34,800","45,800","60,520","81,800"
3123,2016,23-2099,"Legal Support Workers, All Other",detailed,"44,960",2.1,31.81,"66,170",15.37,19.43,26.27,40.4,61.37,"31,970","40,410","54,650","84,030","127,650"
3124,2016,25-0000,"Education, Training, and Library Occupations",major,"8,636,430",0.3,26.21,"54,520",10.49,15.3,23.08,32.42,44.66,"21,820","31,830","48,000","67,430","92,890"
3125,2016,25-1000,Postsecondary Teachers,minor,"1,530,010",0.9,*,"81,880",*,*,*,*,*,"31,200","45,450","66,500","99,650","152,330"
3126,2016,25-1010,"Business Teachers, Postsecondary",broad,"83,030",2,*,"96,770",*,*,*,*,*,"35,320","50,680","77,490","121,750","185,410"
3127,2016,25-1011,"Business Teachers, Postsecondary",detailed,"83,030",2,*,"96,770",*,*,*,*,*,"35,320","50,680","77,490","121,750","185,410"
3128,2016,25-1020,"Math and Computer Teachers, Postsecondary",broad,"84,560",1.4,*,"85,350",*,*,*,*,*,"38,480","52,030","72,510","102,900","151,380"
3129,2016,25-1021,"Computer Science Teachers, Postsecondary",detailed,"32,540",1.9,*,"89,670",*,*,*,*,*,"39,170","54,670","77,570","110,640","155,580"
3130,2016,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,"52,020",1.5,*,"82,650",*,*,*,*,*,"38,110","50,620","69,520","98,990","147,700"
3131,2016,25-1030,"Engineering and Architecture Teachers, Postsecondary",broad,"45,370",2.4,*,"105,120",*,*,*,*,*,"46,940","67,900","94,720","129,480","174,230"
3132,2016,25-1031,"Architecture Teachers, Postsecondary",detailed,"7,370",5.5,*,"92,890",*,*,*,*,*,"42,120","55,730","79,250","110,140","160,220"
3133,2016,25-1032,"Engineering Teachers, Postsecondary",detailed,"38,000",2.1,*,"107,490",*,*,*,*,*,"49,090","70,660","97,530","132,240","176,560"
3134,2016,25-1040,"Life Sciences Teachers, Postsecondary",broad,"62,920",1.7,*,"91,440",*,*,*,*,*,"42,620","57,320","79,180","112,040","156,300"
3135,2016,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,"10,340",3.7,*,"96,630",*,*,*,*,*,"47,130","66,820","91,580","119,760","153,250"
3136,2016,25-1042,"Biological Science Teachers, Postsecondary",detailed,"50,820",1.9,*,"90,420",*,*,*,*,*,"41,850","55,990","76,650","109,240","157,630"
3137,2016,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,"1,750",5.7,*,"90,480",*,*,*,*,*,"47,390","61,700","85,880","114,070","144,820"
3138,2016,25-1050,"Physical Sciences Teachers, Postsecondary",broad,"51,780",1.4,*,"92,900",*,*,*,*,*,"43,690","58,490","80,510","114,110","158,330"
3139,2016,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,"10,850",3.8,*,"95,900",*,*,*,*,*,"43,950","61,300","85,410","119,650","161,220"
3140,2016,25-1052,"Chemistry Teachers, Postsecondary",detailed,"21,250",1.5,*,"89,320",*,*,*,*,*,"42,400","56,350","76,750","107,040","153,570"
3141,2016,25-1053,"Environmental Science Teachers, Postsecondary",detailed,"5,520",2.5,*,"88,880",*,*,*,*,*,"44,180","57,920","78,340","108,860","150,890"
3142,2016,25-1054,"Physics Teachers, Postsecondary",detailed,"14,160",1.6,*,"97,520",*,*,*,*,*,"45,530","60,740","84,570","119,840","164,130"
3143,2016,25-1060,"Social Sciences Teachers, Postsecondary",broad,"114,230",1.3,*,"89,150",*,*,*,*,*,"39,590","54,660","76,130","107,840","157,780"
3144,2016,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,"5,700",2.4,*,"91,940",*,*,*,*,*,"45,060","59,390","81,350","114,580","155,500"
3145,2016,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,"9,060",2.7,*,"84,590",*,*,*,*,*,"38,950","53,060","73,020","102,580","148,640"
3146,2016,25-1063,"Economics Teachers, Postsecondary",detailed,"13,060",1.9,*,"111,520",*,*,*,*,*,"47,560","67,190","95,770","134,280","195,730"
3147,2016,25-1064,"Geography Teachers, Postsecondary",detailed,"4,140",2.7,*,"84,660",*,*,*,*,*,"42,120","56,740","76,810","101,680","134,010"
3148,2016,25-1065,"Political Science Teachers, Postsecondary",detailed,"16,720",1.7,*,"94,090",*,*,*,*,*,"42,220","57,650","79,210","113,070","164,830"
3149,2016,25-1066,"Psychology Teachers, Postsecondary",detailed,"37,640",1.8,*,"84,440",*,*,*,*,*,"36,400","52,320","73,140","102,040","148,470"
3150,2016,25-1067,"Sociology Teachers, Postsecondary",detailed,"14,580",2,*,"81,600",*,*,*,*,*,"38,430","53,710","71,840","97,430","133,740"
3151,2016,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,"13,320",2.9,*,"85,950",*,*,*,*,*,"37,110","49,870","70,740","106,640","166,830"
3152,2016,25-1070,"Health Teachers, Postsecondary",broad,"242,940",1.9,*,"113,770",*,*,*,*,*,"42,660","59,910","87,900","145,370",#
3153,2016,25-1071,"Health Specialties Teachers, Postsecondary",detailed,"186,740",2.4,*,"125,430",*,*,*,*,*,"43,450","63,550","99,360","165,100",#
3154,2016,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,"56,210",2.1,*,"75,030",*,*,*,*,*,"41,010","54,150","69,130","90,030","117,540"
3155,2016,25-1080,"Education and Library Science Teachers, Postsecondary",broad,"63,720",1.9,*,"70,420",*,*,*,*,*,"32,690","45,510","63,040","84,080","117,090"
3156,2016,25-1081,"Education Teachers, Postsecondary",detailed,"58,850",1.9,*,"70,260",*,*,*,*,*,"32,280","44,780","62,520","83,820","118,160"
3157,2016,25-1082,"Library Science Teachers, Postsecondary",detailed,"4,870",5,*,"72,340",*,*,*,*,*,"42,470","54,410","68,410","87,040","106,960"
3158,2016,25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",broad,"42,490",2.7,*,"94,490",*,*,*,*,*,"36,400","51,630","71,490","113,600","186,940"
3159,2016,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,"14,620",3.5,*,"67,040",*,*,*,*,*,"34,650","45,610","59,590","79,320","105,210"
3160,2016,25-1112,"Law Teachers, Postsecondary",detailed,"16,010",4.2,*,"134,530",*,*,*,*,*,"44,880","66,840","111,210","180,320",#
3161,2016,25-1113,"Social Work Teachers, Postsecondary",detailed,"11,860",3.7,*,"74,280",*,*,*,*,*,"34,590","47,740","64,030","89,500","130,520"
3162,2016,25-1120,"Arts, Communications, and Humanities Teachers, Postsecondary",broad,"272,170",1.5,*,"77,980",*,*,*,*,*,"35,420","48,610","66,630","93,760","131,730"
3163,2016,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"99,020",2.4,*,"81,050",*,*,*,*,*,"34,930","49,610","68,650","96,910","140,070"
3164,2016,25-1122,"Communications Teachers, Postsecondary",detailed,"28,180",1.8,*,"74,360",*,*,*,*,*,"34,420","47,730","65,640","90,560","125,630"
3165,2016,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"71,270",1.6,*,"76,140",*,*,*,*,*,"35,790","47,000","63,730","90,930","130,890"
3166,2016,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"28,720",2.3,*,"73,750",*,*,*,*,*,"35,210","47,240","63,500","87,210","125,580"
3167,2016,25-1125,"History Teachers, Postsecondary",detailed,"21,800",2.1,*,"80,880",*,*,*,*,*,"38,000","52,760","71,820","97,150","130,530"
3168,2016,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,"23,180",3.2,*,"77,420",*,*,*,*,*,"36,010","50,250","68,360","93,770","127,740"
3169,2016,25-1190,Miscellaneous Postsecondary Teachers,broad,"466,790",1.6,*,"58,150",*,*,*,*,*,"20,540","33,740","49,060","72,550","103,970"
3170,2016,25-1191,Graduate Teaching Assistants,detailed,"135,130",2.2,*,"35,810",*,*,*,*,*,"18,340","24,310","34,240","44,740","55,080"
3171,2016,25-1192,"Home Economics Teachers, Postsecondary",detailed,"2,970",4.7,*,"72,790",*,*,*,*,*,"35,770","50,660","69,190","90,540","115,910"
3172,2016,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"17,390",2.4,*,"67,870",*,*,*,*,*,"28,290","40,490","59,180","81,910","119,830"
3173,2016,25-1194,"Vocational Education Teachers, Postsecondary",detailed,"116,430",1.8,26.8,"55,730",13.77,18.28,24.36,32.15,43.42,"28,640","38,020","50,660","66,870","90,320"
3174,2016,25-1199,"Postsecondary Teachers, All Other",detailed,"194,870",3.5,*,"73,990",*,*,*,*,*,"24,990","44,490","64,400","94,720","130,090"
3175,2016,25-2000,"Preschool, Primary, Secondary, and Special Education School Teachers",minor,"4,133,490",0.4,*,"57,470",*,*,*,*,*,"32,820","42,550","54,720","70,390","88,430"
3176,2016,25-2010,Preschool and Kindergarten Teachers,broad,"536,840",1,19.01,"39,550",9.76,11.88,16.35,23.98,32.09,"20,290","24,720","34,010","49,880","66,750"
3177,2016,25-2011,"Preschool Teachers, Except Special Education",detailed,"385,550",1.3,16.01,"33,300",9.34,10.94,13.84,18.44,26.11,"19,430","22,750","28,790","38,350","54,310"
3178,2016,25-2012,"Kindergarten Teachers, Except Special Education",detailed,"151,290",1.3,*,"55,460",*,*,*,*,*,"34,050","42,190","52,620","65,460","81,210"
3179,2016,25-2020,Elementary and Middle School Teachers,broad,"2,031,700",0.6,*,"59,270",*,*,*,*,*,"36,930","44,740","56,100","71,390","88,750"
3180,2016,25-2021,"Elementary School Teachers, Except Special Education",detailed,"1,392,660",0.7,*,"59,020",*,*,*,*,*,"36,560","44,450","55,800","71,170","88,590"
3181,2016,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"626,310",1.3,*,"59,800",*,*,*,*,*,"37,810","45,370","56,720","71,850","89,120"
3182,2016,25-2023,"Career/Technical Education Teachers, Middle School",detailed,"12,730",7.2,*,"60,350",*,*,*,*,*,"38,670","46,180","57,560","71,990","87,980"
3183,2016,25-2030,Secondary School Teachers,broad,"1,083,350",0.9,*,"61,280",*,*,*,*,*,"38,190","46,110","57,980","73,960","92,470"
3184,2016,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"1,003,250",1,*,"61,420",*,*,*,*,*,"38,180","46,110","58,030","74,160","92,920"
3185,2016,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"80,100",2.2,*,"59,480",*,*,*,*,*,"38,330","46,040","57,320","71,670","86,570"
3186,2016,25-2050,Special Education Teachers,broad,"481,600",0.8,*,"61,280",*,*,*,*,*,"37,540","45,710","57,630","73,700","93,130"
3187,2016,25-2051,"Special Education Teachers, Preschool",detailed,"28,140",3.4,*,"56,990",*,*,*,*,*,"32,980","41,960","52,460","68,420","89,290"
3188,2016,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"190,530",1.3,*,"60,090",*,*,*,*,*,"37,150","45,350","57,040","72,400","90,260"
3189,2016,25-2053,"Special Education Teachers, Middle School",detailed,"90,250",1.8,*,"61,910",*,*,*,*,*,"39,190","47,040","58,560","74,220","93,260"
3190,2016,25-2054,"Special Education Teachers, Secondary School",detailed,"132,490",1.5,*,"64,020",*,*,*,*,*,"39,130","47,400","59,700","76,520","96,930"
3191,2016,25-2059,"Special Education Teachers, All Other",detailed,"40,190",2.8,*,"59,450",*,*,*,*,*,"35,160","43,310","53,860","71,190","93,620"
3192,2016,25-3000,Other Teachers and Instructors,minor,"1,191,570",0.9,18.54,"38,560",9.17,11.23,15.34,22.27,31.36,"19,070","23,360","31,910","46,320","65,230"
3193,2016,25-3010,Adult Basic and Secondary Education and Literacy Teachers and Instructors,broad,"58,810",4.1,26.51,"55,140",14.14,19.05,24.35,32.12,40.74,"29,420","39,610","50,650","66,800","84,740"
3194,2016,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,"58,810",4.1,26.51,"55,140",14.14,19.05,24.35,32.12,40.74,"29,420","39,610","50,650","66,800","84,740"
3195,2016,25-3020,Self-Enrichment Education Teachers,broad,"229,840",1.5,20.75,"43,150",9.34,12.27,17.95,26.28,35.91,"19,440","25,530","37,330","54,650","74,700"
3196,2016,25-3021,Self-Enrichment Education Teachers,detailed,"229,840",1.5,20.75,"43,150",9.34,12.27,17.95,26.28,35.91,"19,440","25,530","37,330","54,650","74,700"
3197,2016,25-3090,Miscellaneous Teachers and Instructors,broad,"902,910",1,17.46,"36,310",9.06,10.91,14.48,20.25,29,"18,850","22,690","30,110","42,120","60,320"
3198,2016,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"292,950",1.6,*,"47,570",*,*,*,*,*,"19,900","26,140","39,570","60,830","82,960"
3199,2016,25-3098,Substitute Teachers,detailed,"609,960",1.3,14.86,"30,900",8.87,10.5,13.47,17.57,22.18,"18,460","21,850","28,010","36,550","46,140"
3200,2016,25-4000,"Librarians, Curators, and Archivists",minor,"250,660",0.9,23.89,"49,700",11.26,15.67,22.41,30,38.4,"23,410","32,590","46,610","62,400","79,860"
3201,2016,25-4010,"Archivists, Curators, and Museum Technicians",broad,"27,900",2,25.22,"52,460",12.57,16.76,22.71,30.81,40.97,"26,150","34,860","47,230","64,080","85,220"
3202,2016,25-4011,Archivists,detailed,"5,760",4,26.24,"54,570",14.51,18.34,24.28,32.01,42.39,"30,180","38,150","50,500","66,590","88,160"
3203,2016,25-4012,Curators,detailed,"11,170",2.6,28.32,"58,910",14.28,18.84,25.66,34.79,45.4,"29,700","39,190","53,360","72,360","94,430"
3204,2016,25-4013,Museum Technicians and Conservators,detailed,"10,970",3.1,21.53,"44,780",11.12,14.39,19.25,26.36,35.14,"23,130","29,930","40,040","54,820","73,080"
3205,2016,25-4020,Librarians,broad,"129,350",0.8,28.78,"59,870",16.39,21.67,27.73,34.99,43.34,"34,100","45,060","57,680","72,780","90,140"
3206,2016,25-4021,Librarians,detailed,"129,350",0.8,28.78,"59,870",16.39,21.67,27.73,34.99,43.34,"34,100","45,060","57,680","72,780","90,140"
3207,2016,25-4030,Library Technicians,broad,"93,410",1.5,16.72,"34,780",9.46,11.92,15.81,20.66,25.43,"19,680","24,790","32,890","42,970","52,880"
3208,2016,25-4031,Library Technicians,detailed,"93,410",1.5,16.72,"34,780",9.46,11.92,15.81,20.66,25.43,"19,680","24,790","32,890","42,970","52,880"
3209,2016,25-9000,"Other Education, Training, and Library Occupations",minor,"1,530,700",0.5,*,"32,420",*,*,*,*,*,"18,460","21,230","27,500","36,980","53,500"
3210,2016,25-9010,Audio-Visual and Multimedia Collections Specialists,broad,"10,300",2.8,24.1,"50,130",12.86,16.96,23,30.27,37.55,"26,760","35,280","47,840","62,950","78,090"
3211,2016,25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,"10,300",2.8,24.1,"50,130",12.86,16.96,23,30.27,37.55,"26,760","35,280","47,840","62,950","78,090"
3212,2016,25-9020,Farm and Home Management Advisors,broad,"8,620",3.8,25.07,"52,150",11.9,17.65,23.79,31.07,38.9,"24,760","36,710","49,490","64,620","80,900"
3213,2016,25-9021,Farm and Home Management Advisors,detailed,"8,620",3.8,25.07,"52,150",11.9,17.65,23.79,31.07,38.9,"24,760","36,710","49,490","64,620","80,900"
3214,2016,25-9030,Instructional Coordinators,broad,"147,330",1.4,31.49,"65,500",16.94,22.89,30.03,38.67,48.23,"35,230","47,620","62,460","80,440","100,320"
3215,2016,25-9031,Instructional Coordinators,detailed,"147,330",1.4,31.49,"65,500",16.94,22.89,30.03,38.67,48.23,"35,230","47,620","62,460","80,440","100,320"
3216,2016,25-9040,Teacher Assistants,broad,"1,263,820",0.6,*,"27,120",*,*,*,*,*,"18,120","20,520","25,410","31,990","38,820"
3217,2016,25-9041,Teacher Assistants,detailed,"1,263,820",0.6,*,"27,120",*,*,*,*,*,"18,120","20,520","25,410","31,990","38,820"
3218,2016,25-9090,"Miscellaneous Education, Training, and Library Workers",broad,"100,640",2.7,22.58,"46,970",10.66,14.37,20.48,28.27,37.63,"22,180","29,890","42,600","58,800","78,270"
3219,2016,25-9099,"Education, Training, and Library Workers, All Other",detailed,"100,640",2.7,22.58,"46,970",10.66,14.37,20.48,28.27,37.63,"22,180","29,890","42,600","58,800","78,270"
3220,2016,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,902,970",0.6,28.07,"58,390",10.2,14.69,22.69,34.33,49.69,"21,210","30,560","47,190","71,410","103,360"
3221,2016,27-1000,Art and Design Workers,minor,"582,550",0.8,25.32,"52,660",10.6,14.27,21.35,31.59,45.2,"22,050","29,690","44,410","65,700","94,010"
3222,2016,27-1010,Artists and Related Workers,broad,"89,620",2.1,38.24,"79,530",16,23.32,33.69,47.92,64.66,"33,280","48,500","70,080","99,680","134,490"
3223,2016,27-1011,Art Directors,detailed,"36,210",2.2,48.64,"101,170",23.39,31.04,43.18,59.74,80,"48,660","64,570","89,820","124,260","166,400"
3224,2016,27-1012,Craft Artists,detailed,"5,070",7.1,18.7,"38,900",9.39,11.72,16.08,22.96,31.29,"19,520","24,370","33,440","47,750","65,080"
3225,2016,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,"11,520",7.3,27.6,"57,410",9.43,15.49,24.42,34.74,49.85,"19,620","32,230","50,790","72,260","103,680"
3226,2016,27-1014,Multimedia Artists and Animators,detailed,"29,810",4,34.71,"72,200",18.52,23.71,31.4,43.49,55.75,"38,520","49,320","65,300","90,450","115,960"
3227,2016,27-1019,"Artists and Related Workers, All Other",detailed,"7,010",6.5,31.07,"64,630",14.6,19.16,29.5,42.16,49.93,"30,360","39,860","61,360","87,700","103,860"
3228,2016,27-1020,Designers,broad,"492,930",0.9,22.97,"47,780",10.36,13.55,19.61,28.94,39.36,"21,550","28,190","40,800","60,200","81,870"
3229,2016,27-1021,Commercial and Industrial Designers,detailed,"31,860",4.7,34.08,"70,880",17.98,24.21,32.59,42.19,50.81,"37,400","50,350","67,790","87,750","105,690"
3230,2016,27-1022,Fashion Designers,detailed,"19,230",4.9,36.77,"76,480",16.22,22.12,31.33,44.49,62.53,"33,740","46,020","65,170","92,550","130,050"
3231,2016,27-1023,Floral Designers,detailed,"43,990",2,13.27,"27,610",9.02,10.19,12.43,15.37,18.82,"18,760","21,190","25,850","31,970","39,130"
3232,2016,27-1024,Graphic Designers,detailed,"210,710",0.9,25.14,"52,290",13.44,17.1,22.9,30.45,39.43,"27,950","35,560","47,640","63,340","82,020"
3233,2016,27-1025,Interior Designers,detailed,"53,160",2.5,27.03,"56,220",12.62,17.67,23.95,32.85,43.86,"26,260","36,760","49,810","68,340","91,230"
3234,2016,27-1026,Merchandise Displayers and Window Trimmers,detailed,"114,690",2.7,14.47,"30,090",9.11,10.45,12.83,16.89,22.67,"18,950","21,730","26,700","35,120","47,150"
3235,2016,27-1027,Set and Exhibit Designers,detailed,"12,060",3.9,27.69,"57,600",12.65,17.64,24.51,35.26,46.79,"26,310","36,690","50,990","73,330","97,320"
3236,2016,27-1029,"Designers, All Other",detailed,"7,230",4.7,30.42,"63,270",10.51,16.27,25.66,38.9,55.89,"21,860","33,850","53,380","80,910","116,250"
3237,2016,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,"509,840",1.3,29.29,"60,910",9.11,11.82,19.65,33.21,59.14,"18,940","24,590","40,870","69,070","123,010"
3238,2016,27-2010,"Actors, Producers, and Directors",broad,"163,130",2.9,43.54,"90,570",11.67,18.19,30.22,52.55,99.14,"24,270","37,840","62,850","109,310","206,220"
3239,2016,27-2011,Actors,detailed,"48,620",8.2,39.84,*,9.39,11.78,18.7,44.36,#,*,*,*,*,*
3240,2016,27-2012,Producers and Directors,detailed,"114,510",1.9,45.12,"93,840",15.84,22.44,34.11,54.24,91.28,"32,940","46,660","70,950","112,820","189,870"
3241,2016,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"259,850",1.4,*,"42,290",*,*,*,*,*,"18,160","20,860","31,440","49,340","73,720"
3242,2016,27-2021,Athletes and Sports Competitors,detailed,"10,260",6.4,*,"83,730",*,*,*,*,*,"19,540","26,390","47,710","95,290",#
3243,2016,27-2022,Coaches and Scouts,detailed,"230,930",1.5,*,"41,000",*,*,*,*,*,"18,120","20,860","31,460","49,110","71,940"
3244,2016,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"18,660",5.1,*,"35,540",*,*,*,*,*,"18,150","20,040","25,660","39,820","58,160"
3245,2016,27-2030,Dancers and Choreographers,broad,"15,220",6.3,20.83,"43,320",8.9,10.02,16.85,26.83,39.1,"18,510","20,830","35,060","55,800","81,330"
3246,2016,27-2031,Dancers,detailed,"10,060",8.3,18.29,*,8.69,9.37,13.74,22.99,33.34,*,*,*,*,*
3247,2016,27-2032,Choreographers,detailed,"5,160",7.8,25.77,"53,610",10.35,15.28,23.19,33.38,45.39,"21,520","31,790","48,240","69,430","94,400"
3248,2016,27-2040,"Musicians, Singers, and Related Workers",broad,"58,490",2.3,32.86,*,9.46,15.17,24.67,41.7,62.53,*,*,*,*,*
3249,2016,27-2041,Music Directors and Composers,detailed,"18,380",3.2,29.15,"60,630",10.01,16.84,24.09,33.9,51.3,"20,820","35,020","50,110","70,510","106,700"
3250,2016,27-2042,Musicians and Singers,detailed,"40,110",3,34.56,*,9.33,14.02,25.14,47.21,68.13,*,*,*,*,*
3251,2016,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,"13,150",11.9,23.2,*,9.4,11.65,17.34,27.48,39.53,*,*,*,*,*
3252,2016,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,"13,150",11.9,23.2,*,9.4,11.65,17.34,27.48,39.53,*,*,*,*,*
3253,2016,27-3000,Media and Communication Workers,minor,"575,630",0.7,30.35,"63,130",12.88,18.2,26.34,37.17,50.89,"26,800","37,860","54,780","77,310","105,850"
3254,2016,27-3010,Announcers,broad,"37,230",2.6,22.6,"47,000",8.77,10.21,14.82,24.42,42.12,"18,250","21,230","30,830","50,790","87,620"
